user_id,department_id,is_ordered_history,order_size_history,order_number_history,num_products_from_department_history
63,12,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63,13,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64,1,1 0 1 1 0 0 1 1 1,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
64,3,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
64,4,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
64,7,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
64,9,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
64,11,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
64,13,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
64,14,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
64,15,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
64,16,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
64,17,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
64,19,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
64,20,0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10,0 0 0 0 0 0 0 0 0
65,1,1 1 0 1 1 1 1 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,3,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,4,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,6,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,7,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,8,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,9,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,10,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,11,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,12,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,13,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,14,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,15,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,16,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,17,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,19,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
65,20,0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14,0 0 0 0 0 0 0 0 0 0 0 0 0
66,1,1 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
66,3,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
66,4,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
66,13,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
66,16,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
66,19,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
67,1,0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67,7,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
68,1,1 0 1 0 1,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
68,3,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
68,4,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
68,6,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
68,7,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
68,9,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
68,10,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
68,13,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
68,15,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
68,16,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
68,20,0 0 0 0 0,0 0 0 0 0,1 2 3 4 5 6,0 0 0 0 0
69,1,1 0 1 1,0 0 0 0,1 2 3 4 5,0 0 0 0
69,3,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
69,4,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
69,7,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
69,9,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
69,11,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
69,14,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
69,15,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
69,16,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
69,19,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
69,20,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
70,1,1 1 1 1 0 0 0 0 0 0 1 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,3,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,4,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,6,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,7,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,8,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,9,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,12,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,13,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,14,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,15,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,16,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,17,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,18,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,19,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
70,20,0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13,0 0 0 0 0 0 0 0 0 0 0 0
71,1,0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71,9,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71,12,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71,13,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71,14,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71,15,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71,16,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71,17,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71,19,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
71,20,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72,4,1 0 0 0 1 1 1 1 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
72,7,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
72,13,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
72,16,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
72,17,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
72,19,0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12,0 0 0 0 0 0 0 0 0 0 0
73,1,0 0 0 1 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
73,3,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
73,4,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
73,7,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
73,13,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
73,16,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
73,18,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
73,19,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
73,20,0 0 0 0 0 0,0 0 0 0 0 0,1 2 3 4 5 6 7,0 0 0 0 0 0
74,1,0 1 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
74,4,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
74,6,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
74,9,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
74,11,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
74,13,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
74,15,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
74,16,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
74,17,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
74,19,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
74,20,0 0 0 0,0 0 0 0,1 2 3 4 5,0 0 0 0
75,1,1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 0 1 1 1 1 1 1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75,3,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75,4,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75,8,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75,9,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75,11,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
